
SI(OH)4            2   522.7       5.25      0.000     0.000     1.000  !(noest)
O(Si(OC2H5)3)2     2   522.7       5.25      0.000     0.000     1.000  !(noest)
O(SI(OC2H5)3)2     2   522.7       5.25      0.000     0.000     1.000  !(noest)
!
! Local Additions for Halogen Diamonds
!
CF                 1    94.2       3.635     0.000     0.000     1.000  !(sve)
CF2                2   108.0       3.977     0.000     0.000     1.000  !(sve)
CF3                2   121.0       4.320     0.000     0.000     1.000  !(sve)
CHF3               2   240.0       4.330     0.000     0.000     1.000  !(sve)
CF4                2   134.0       4.662     0.000     0.000     1.000  !(sve)
CH2F2              2   318.0       4.080     0.000     0.000     1.000  !(sve)
C2F4               2   202.6       5.164     0.000     0.000     1.000  !(mec)
C2F6               2   194.5       5.512     0.000     0.000     1.000  !(mec)
!      New entries for In, InMe3, PH3, InAsMe
PH3                2   251.5       3.981     0.000     0.000     1.000
!(Reid et al.)
BCL3               2   337.7       5.127     0.000     0.000     1.000  !svehla
CL2BNH2            2   337.7       5.127     0.000     0.000     1.000
soot               0    71.400     3.298     0.000     0.000     0.000  !(*)
!mec guess
